,total_comp_income_,dividends_,revenue_,stockholders_equity_,market_value_,delta_comprehensive_income_,delta_revenue_,delta_stockholders_equity_,delta_market_value_,doc2vec_dim_1,doc2vec_dim_2,doc2vec_dim_3,doc2vec_dim_4,doc2vec_dim_5,doc2vec_dim_6,doc2vec_dim_7,doc2vec_dim_8,doc2vec_dim_9,doc2vec_dim_10,doc2vec_dim_11,doc2vec_dim_12,doc2vec_dim_13,doc2vec_dim_14,doc2vec_dim_15,doc2vec_dim_16,doc2vec_dim_17,doc2vec_dim_18,doc2vec_dim_19,doc2vec_dim_20,doc2vec_dim_21,doc2vec_dim_22,doc2vec_dim_23,doc2vec_dim_24,doc2vec_dim_25,doc2vec_dim_26,doc2vec_dim_27,doc2vec_dim_28,doc2vec_dim_29,doc2vec_dim_30
439,558.2,11.6,9656.8,5827.8,8227.2213,0.0,0.0,0.0,0.0,1.3126872777938845,2.551414251327514,-0.16720885038375854,-0.9815263748168944,1.6884913444519043,1.1381281614303589,-0.9728173017501832,-0.9047354459762572,-0.9007202982902528,0.5945876240730286,-1.7192599773406982,-1.4085302352905271,-0.457623690366745,0.8260142803192139,-1.6596494913101196,1.3537331819534302,-0.3059845566749573,-0.022441975772380832,-1.5757851600646973,1.854219436645508,2.2942473888397217,-1.1673027276992798,1.992621898651123,0.064327172935009,-2.0448668003082275,-0.5029897093772888,0.4448233544826508,0.6909202933311462,-2.5427727699279785,1.533833384513855
440,-199.217,0.0,1552.9379999999999,89.529,115.5789,0.0,0.0,0.0,0.0,0.34560084342956543,1.0776209831237793,0.217160239815712,-1.0861496925354004,1.1682133674621582,1.4125375747680664,-0.5701909065246582,-1.3362385034561155,-0.12074393779039384,1.6324009895324707,-0.5975596308708191,-0.5464079380035399,-0.38986092805862427,0.4280090928077698,-2.0007503032684326,1.739057183265686,-0.1364348828792572,-1.6480276584625244,-1.5972555875778198,0.5632071495056152,1.449309468269348,-1.0528719425201416,1.324656367301941,-1.5974968671798706,-2.88535213470459,-1.5690648555755615,1.3883696794509888,-0.0770656019449234,-1.1051738262176514,-0.052261736243963235
441,12.529000000000002,0.023,1199.5810000000001,417.485,239.7151,0.0,0.0,0.0,0.0,-0.044602718204259865,0.00818483717739582,0.020488988608121872,0.002577145118266344,0.01607242412865162,0.1390153020620346,-0.00520997727289796,-0.029333321377635,0.0719483345746994,0.05026030167937279,-0.03190402686595917,-0.0006381759885698558,-0.08025149255990982,0.06872208416461945,0.0550755113363266,0.0683128833770752,-0.04247739538550377,-0.00575579423457384,-0.0571102537214756,0.10993105918169023,0.046450603753328316,0.09116749465465546,0.1235061213374138,0.007508907001465559,-0.11065973341464996,-0.02842523530125618,-0.028048720210790638,0.003233739174902439,-0.07009320706129074,0.03047381155192852
442,-10.177,11.915999999999999,448.716,301.644,416.0835,1.27571556350626,0.13337593550065502,-0.061164782630347005,0.21393604832829896,0.9274632930755616,-1.18891704082489,1.287835955619812,-0.30048179626464844,1.0601621866226196,1.3640578985214231,-0.6539494395256042,-0.45049849152565,-0.14359644055366516,0.7995449900627136,-0.3180595636367798,0.09469836205244064,-0.08346758782863617,-0.2702472805976868,-2.481821298599243,-0.5473684668540955,-0.9257264733314514,2.0981173515319824,0.029252173379063606,0.5214419960975647,1.5710647106170654,2.0202083587646484,2.8892645835876465,-0.4416869580745697,-0.5547456741333008,0.5469052791595459,-0.8369382619857788,-0.6771630644798279,-1.0041792392730713,1.2113915681838991
443,23.663,0.0,529.173,375.94599999999997,1091.2235,0.0,0.0,0.0,0.0,0.21332712471485135,0.25603434443473816,-0.1961602866649628,-0.6094940304756165,2.1167328357696533,1.8733767271041868,-2.071317434310913,0.8028872013092041,-0.7235087752342224,1.8066035509109497,0.5934922695159912,-0.09020909667015076,0.16000504791736606,3.154557943344116,-1.7331079244613647,1.4408150911331177,-2.646186351776123,0.6642300486564636,0.6591542959213257,0.4960016012191773,2.2065517902374268,1.8786058425903318,-1.0617009401321411,-1.1278915405273438,-2.309520721435547,1.7885823249816897,-0.4607343077659607,-0.9703965187072754,0.18639014661312106,0.5669354796409607
444,149.173,181.40900000000002,5564.5509999999995,1408.605,7010.8524,0.0,0.0,0.0,0.0,0.058654680848121636,-0.0034310452174395323,0.1312897801399231,-0.03461163118481636,-0.007923373021185398,0.1978285908699036,-0.021538304165005684,-0.03490662947297096,0.0996067076921463,0.14479801058769226,-0.11105571687221527,0.09208639711141586,-0.17060181498527527,0.2073206454515457,0.035502515733242035,0.3304268419742584,-0.2458033859729767,0.014379626139998438,0.015498181805014609,0.08231335133314133,0.11545934528112413,0.2885400950908661,0.3715867102146149,-0.00046771825873292977,-0.2585601508617401,-0.14239130914211273,0.03537193313241005,-0.08456851541996002,-0.2261439710855484,0.1761959344148636
445,27.456999999999997,3.013,144.844,205.252,430.9119,0.566197022417432,0.039933372582243,0.14258039735246802,0.020560807426276,-1.4413298368453982,-0.6685404181480408,1.9571033716201784,-0.8796391487121582,-1.49653160572052,-0.09840994328260423,0.2900035083293915,-0.7486066222190857,1.467032790184021,0.06527941673994064,-1.6023190021514893,1.106228232383728,0.8144841194152832,-0.4065606594085693,-0.5339285135269165,-0.5852245688438416,-0.6088120937347412,0.8725699782371521,-0.12827253341674805,0.26597756147384644,1.27888822555542,2.458632707595825,3.1244695186614986,1.0189026594161987,-0.6824555397033691,1.7664766311645508,-0.11128778010606766,0.09532902389764786,-2.2346763610839844,0.9946967363357544
446,-9.304,3.076,166.65200000000004,123.757,55.6616,0.0,0.0,0.0,0.0,1.5416771173477173,0.2538990974426269,1.0500425100326538,-0.12104929983615875,1.6009808778762815,1.8842544555664065,1.2386558055877686,-1.252540946006775,-0.9739658832550048,0.24634651839733124,0.5510767102241516,0.31020116806030273,-1.0466580390930176,0.8461855053901672,-2.9380438327789307,-0.2597604691982269,-2.207749366760254,0.1513650268316269,-0.3898783028125763,0.7730008959770203,2.8752944469451904,0.4749670922756195,1.5730491876602173,-0.6442651748657227,-1.4450635910034182,-0.5679157972335815,-0.9798350334167479,0.018950385972857475,0.4751899838447571,1.7959841489791868
447,7.8420000000000005,4.84,65.535,79.583,213.5465,0.041710945802338,0.051976820713678006,0.32549966688874105,0.032246946712852,-2.5381453037261963,0.4370172619819641,2.544217109680176,0.9695581793785096,-2.8345601558685303,1.483630657196045,1.4519163370132446,0.031107043847441673,-0.1774856448173523,1.956621170043945,0.008134957402944565,1.0731920003890991,-0.21028129756450653,1.275967717170715,-2.1334097385406494,0.4565475285053253,0.2522302567958832,2.7458689212799072,-1.23349130153656,-0.14869265258312225,1.034065008163452,2.897292375564575,0.7276694774627686,1.944908142089844,-0.5325358510017395,2.4491820335388184,-2.074322462081909,-0.2986806631088257,-3.1127834320068364,-0.5078823566436768
448,1587.43,337.189,14983.541000000001,3305.7459999999996,33922.453,0.0,0.0,0.0,0.0,-0.0568007342517376,-0.15961171686649325,0.3464822471141815,-0.7993379235267639,0.7044727802276611,1.4290577173233032,-1.1374897956848145,-1.4576350450515747,-0.037329696118831635,1.8558140993118288,0.12432506680488585,0.16363906860351562,-0.6197129487991333,-0.3797917068004608,-2.7942147254943848,1.719174027442932,-0.2885282039642334,-0.7411878108978271,-1.9894003868103027,0.2564631402492523,1.1565393209457395,-1.1836158037185671,1.2929723262786863,-0.6543830633163452,-3.4797136783599854,-1.5911810398101809,2.134835720062256,0.3361607491970062,-1.7136187553405762,0.30491992831230164
449,-79.146,59.38800000000001,359.79,2285.885,4688.0699,-2.5974246155088196,0.294120186030451,-0.053826957519825996,0.170424497997613,-0.04372607544064522,0.037714578211307526,0.05903320387005806,0.008741292171180248,0.012192507274448872,0.1010781303048134,-0.035598810762166984,-0.031479261815547936,0.0698397234082222,0.023893091827631,-0.042306605726480484,0.008138041943311691,-0.04229381680488586,0.0906611904501915,0.007833708077669144,0.06819508969783783,-0.020443921908736232,0.0159282386302948,-0.00631405645981431,0.055832218378782265,0.09968577325344086,0.09199395030736923,0.10239879786968233,0.02669604495167732,-0.07535496354103087,-0.04575242474675178,0.053486112505197525,-0.017418684437870983,-0.11450411379337312,0.06151113659143447
450,61.778999999999996,21.331999999999997,389.225,463.209,1309.8554,0.186870821486206,0.145770165967042,0.098573210702817,0.143851742544866,-2.7290027141571045,-0.8709263801574707,2.3863296508789062,0.6118720173835754,-2.119835376739502,-0.7993594408035278,1.7073005437850952,0.3610051870346069,1.2752715349197388,1.6341882944107056,0.001521633006632328,1.7022957801818848,0.1407555192708969,0.1221623569726944,-2.584025621414185,-0.04275104030966759,-0.08737912774085999,2.5547163486480717,-0.3238893747329712,-0.4730307161808014,0.914779245853424,3.198976993560791,3.1127393245697017,1.9666348695755005,-0.16290724277496338,0.32327067852020264,-2.2213313579559326,-1.188453197479248,-2.6993188858032227,-1.3987956047058103
451,11.6,21.2,1653.9,1272.8,1160.367,0.0,0.0,0.0,0.0,-0.02593725360929966,0.05727712064981461,0.058229278773069375,0.019173283129930496,-0.005648354068398476,0.17252808809280396,-0.045761335641145706,0.025571120902895927,0.14258158206939694,0.08752694725990295,-0.02690278925001621,0.02115249820053577,-0.12986557185649872,0.09462326765060423,0.061029378324747086,0.1327105015516281,-0.03625420853495598,-0.08087509125471115,0.037062812596559525,0.14532119035720825,0.13421805202960968,0.1796274185180664,0.14671944081783295,0.03740615025162697,-0.14111672341823578,-0.05700147524476051,0.0021314099431037907,-0.03737445920705795,-0.12618830800056458,0.10937240719795227
452,1.145,0.0,88.31,20.664,136.62,-1.2273178479253501,0.298504609684012,0.08694966072274002,1.90322580645161,1.6083927154541016,-0.6860931515693665,-0.4260258972644806,-0.4287915527820587,-0.2482780963182449,0.3434036076068878,0.15977802872657776,-0.032619800418615334,0.0223936028778553,0.12838086485862732,-1.0433703660964966,0.022318288683891296,-1.575247049331665,2.296985387802124,-0.0038119324017316094,1.6407742500305176,-0.91306871175766,-2.4037177562713623,-0.3222772181034088,-0.4731370210647583,0.2341305613517761,2.060457944869995,1.059428572654724,-0.6173896193504333,-1.1919487714767456,-1.243976354598999,0.4466434121131897,0.028289448469877243,1.670807957649231,2.2060248851776123
453,60.648999999999994,0.0,627.196,682.681,3167.9573,0.0,0.0,0.0,0.0,1.3260339498519895,0.19876448810100555,0.8062993884086609,-1.0191614627838137,0.562747597694397,1.0981078147888184,-0.4901589155197144,0.2632545828819275,-1.2927664518356323,-0.06651947647333145,0.09334864467382432,-0.4805434048175812,-0.390539288520813,0.7602570652961731,-1.581723690032959,1.2671728134155271,-1.2151225805282593,0.4964988827705383,-0.4053451716899872,1.7909858226776123,1.7770360708236694,1.0646106004714966,0.7970854640007019,-0.9293535947799684,-1.2609632015228271,-0.5776161551475525,0.1386171579360962,-0.36373212933540333,-0.4114456176757813,1.2230658531188965
454,0.141,0.0,0.491,-9.401,0.1195,1.3114754098360701,-0.46338797814207705,-0.105773803861885,-0.9377247381312209,0.3087445795536041,-0.05150974541902542,1.0793901681900024,-0.043483532965183265,-0.4128996729850769,1.789480686187744,0.3767951130867005,0.2438857853412628,-0.7719025015830994,0.5644345283508301,-0.10425622761249542,0.3215128183364868,-0.461279571056366,-0.012821142561733723,-1.4888263940811155,2.0403704643249507,-1.1116873025894165,0.16576789319515228,-1.0290987491607666,0.8088783025741577,1.0971757173538208,2.0020129680633545,-0.8170484304428101,-2.0387315750122066,-1.7927987575531006,-0.6761325597763062,-0.3963075876235962,-1.5436943769454956,-0.9648457169532776,0.24270713329315186
455,-75.118,0.0,446.455,210.09599999999998,237.043,-0.41492783762101704,0.611308810579047,-0.253384885464715,-0.551443163776807,-2.278991460800171,-1.094462513923645,2.5860419273376465,-1.4038482904434204,1.1249319314956665,0.5855733156204224,-0.5974449515342712,-1.6716703176498413,-0.308769553899765,-0.2934861183166504,-0.8649900555610657,0.4575290679931641,-0.08064960688352585,0.5804635882377625,-0.9162046909332277,-0.07390320301055907,0.3565606474876404,1.4506332874298096,0.6599034667015076,1.2608182430267334,0.8390831351280212,3.364470958709717,2.8175868988037114,-0.9163864850997924,0.9984596967697144,1.2861212491989136,-1.8852787017822263,-2.091930866241455,-0.5763304233551025,0.09697815775871277
456,15.934000000000001,3.508,707.0980000000003,168.269,552.7778,0.852144600720679,0.19689493666815097,0.100142528374915,0.7380610408410441,0.07174964249134064,-1.3887366056442259,0.46520081162452703,-0.7621971964836121,1.3219197988510132,2.0830955505371094,-0.23302924633026126,-1.1563518047332764,-0.6858007311820984,0.4598594605922699,0.6485379934310913,-0.27660393714904785,-1.1024686098098757,-0.10510695725679398,-0.9711914658546448,-1.4448857307434082,0.394786149263382,1.7537801265716553,-0.6419522166252136,1.7473740577697754,2.0724799633026123,0.8350263237953186,1.8875764608383176,0.9055614471435548,-1.6386951208114624,-0.3797149956226349,-0.0851418524980545,-1.197980284690857,-0.5688504576683044,2.031227827072144
458,0.42100000000000004,0.0,14.472999999999999,2.47,8.4526,-1.6547433903577,0.051511188607963,0.220355731225297,-0.606713133136673,-0.2286316305398941,0.4034163653850555,0.6409898400306702,0.5748717784881592,-0.06569840759038925,2.2102599143981934,0.38753607869148254,-1.1167675256729126,0.13367511332035065,-0.18407514691352844,-0.6967710852622986,0.2576441466808319,-0.5427476763725281,0.6907779574394226,-2.8982675075531006,0.592235267162323,-1.0404229164123535,-1.8146821260452268,0.11553329974412918,-0.876768946647644,0.2586417496204376,0.34652233123779297,1.9840650558471682,-0.4275656044483185,-1.4581528902053833,-0.884348452091217,0.4962208271026611,-0.0002944410953205079,-0.4973903596401215,0.717629611492157
459,79.109,22.548000000000002,519.289,733.804,2268.5033,0.227695268246504,-0.0034753406256,0.031292777054774,-0.079851532019619,0.9413040280342102,0.7876154184341431,-0.5012105107307434,-0.009348336607217787,0.3885230422019959,-0.05505060777068138,1.0510058403015137,-1.5011523962020874,-0.9934367537498474,-0.2835445702075958,-1.486584186553955,-0.5752868056297302,-0.3885202705860138,1.767667293548584,-1.734121799468994,1.1413129568099976,-0.17591597139835358,-1.093899846076965,0.4488948881626129,0.5547030568122864,1.2458173036575315,0.5562341213226318,2.188020944595337,1.539676308631897,-0.561296284198761,0.08552756905555725,0.7202693819999695,0.19272077083587646,-1.333221673965454,1.7046831846237185
462,534.0,431.0,6177.0,7326.0,14310.973999999998,-0.16431924882629098,0.016622778143516002,0.011180124223603,0.12447579107891699,0.204264372587204,-0.09923521429300307,2.775989532470703,-0.9528172612190248,-3.0722839832305913,0.4644569456577301,3.3604323863983154,2.0859699249267583,3.0523259639739986,0.5405461192131042,-1.3397448062896729,0.5743803977966309,-1.0685598850250244,0.293368935585022,-0.6327032446861267,0.24936497211456302,-0.5184954404830933,3.6140174865722656,-2.1866908073425293,0.02094840072095394,2.386373996734619,2.3165249824523926,1.2116374969482422,0.6852855682373047,-2.92803692817688,5.042969703674316,-2.0153954029083248,2.177955150604248,-3.651429891586304,-0.7987180352210999
463,39.232,2.927,760.113,293.095,524.9328,0.45773418050756104,0.09876263027797502,0.14851838209362303,0.251528968140815,0.8718565106391907,-2.310511350631714,2.2605113983154297,-0.6976374387741089,0.876359760761261,1.4362243413925169,-0.01404822152107954,0.664801299571991,0.565652072429657,0.63505619764328,0.5045173168182373,0.2380618304014206,0.5391685366630554,1.2534053325653076,-2.028527021408081,0.4841125309467316,0.5416285991668701,2.570406198501587,0.06067697703838349,1.0854772329330444,1.7618019580841064,2.4407007694244385,2.843690633773804,0.4693153500556946,-0.023288488388061523,0.8222379088401794,-2.575957059860229,-1.7868831157684326,0.1385413259267807,-0.2629237174987793
464,12.045,7.454,36.257,47.523999999999994,223.7216,0.0,0.0,0.0,0.0,-0.1328212320804596,1.3980973958969116,0.8812426924705505,2.0545456409454346,0.932120144367218,0.597545325756073,-2.0747709274291988,0.6595556735992432,-0.2609383463859558,1.4919655323028564,1.1093353033065796,0.3512415289878845,-0.3164985179901123,2.7026851177215576,-1.1446517705917358,2.817604780197144,-2.501229763031006,-1.099921464920044,-0.3662642240524292,-1.3505455255508425,1.2998069524765017,2.037304162979126,-0.4274041652679443,-2.318520784378052,-0.8566746115684509,-2.3651068210601807,1.0927343368530271,-0.018959557637572292,-0.5351653695106506,0.1165645495057106
465,99.44200000000001,32.278,3466.8070000000002,992.8439999999999,1113.3082,0.139697202388456,0.10523317350608301,0.071350415766541,-0.38076002817345894,-0.17532727122306824,-0.3908949494361877,0.09012451767921448,-0.6295287609100342,0.4569658041000366,1.5264322757720947,-0.2825004458427429,-0.23564013838768005,0.1838717460632324,1.3955042362213137,-0.5090121626853943,0.3494774103164673,-1.090063214302063,-0.14477050304412842,-0.5827732682228088,2.5192320346832275,-0.7078515291213989,-2.402529716491699,-1.5506771802902222,-0.3981279730796814,-0.7920416593551636,-0.8905759453773499,2.01430892944336,1.734920859336853,-3.1928882598876958,-1.6710458993911743,2.4277517795562744,0.6935520172119141,-1.3261865377426147,-0.6282292008399963
466,450.0,158.0,7939.0,2506.0,6272.0876,0.0,0.0,0.0,0.0,1.6836791038513184,0.7927616834640503,-1.095183491706848,-1.1514816284179688,0.943787157535553,1.3711824417114258,-0.9171229600906372,-0.3136923909187317,0.04885563999414444,1.354736089706421,-1.1587611436843872,-0.6439592838287354,-1.283192157745361,-0.18679170310497284,-1.8345451354980469,3.1353023052215576,-0.09674287587404252,-0.6233897805213928,-1.403529167175293,1.045038819313049,0.21865670382976526,-1.1104305982589722,1.5110515356063845,-0.2854436337947845,-3.390489101409912,-1.4236402511596682,2.0251379013061523,0.6787362694740295,-0.32244327664375305,-0.5577473640441895
467,-5.682,0.0,2.966,-0.027000000000000003,8.3995,-0.224088488324457,-0.335573476702509,-1.02282333051564,-0.074006702826653,-0.06747622787952423,1.1435296535491943,1.0939242839813232,-0.383000522851944,-0.8931257724761963,0.7917853593826294,0.7205608487129211,-1.844636082649231,0.07935038208961487,0.7606730461120605,-1.4820140600204468,-1.0557440519332886,0.27452829480171204,2.349173069000244,0.4289955198764801,-0.9093410968780518,-1.6033887863159182,-2.212226152420044,1.313609004020691,-0.7569109201431274,0.4755057990550995,2.9149951934814453,0.9023597836494446,-2.209307909011841,-1.4870002269744873,-0.6600411534309387,-1.3770084381103516,-2.299914121627808,0.6067894101142883,3.3580594062805176
468,-21.938000000000002,0.0,1006.332,180.25400000000002,139.8883,-0.32585581709790395,0.04103489833603201,-0.093467579297824,0.631732919319864,0.15964709222316742,-0.3185958564281464,0.4319455623626709,-0.6771064400672913,0.9394893050193788,1.7458760738372805,-1.0261350870132446,-1.9390383958816528,-0.7305958271026611,1.310985088348389,-0.8588891029357909,-0.9005579948425293,-0.5224226713180542,-0.20322521030902865,-1.4501326084136963,1.880006194114685,0.35778260231018066,-1.4863557815551758,-1.8390018939971924,0.7363113164901733,0.9828779101371764,-0.4404723346233368,1.9348143339157104,-1.5257554054260254,-3.522059202194214,-1.2641549110412598,1.814150094985962,-0.34820014238357544,-0.6774945259094238,0.4392556846141815
469,156.894,49.885,5238.105,693.041,1262.9247,0.0,0.0,0.0,0.0,1.0253396034240725,-0.4847292304039002,-0.7280142903327942,-1.2980531454086304,0.3566686809062958,1.8173439502716064,-1.325450420379639,-1.0260932445526123,-0.2188882827758789,1.6659373044967651,-0.7712961435317993,-0.6827355623245239,-1.099970817565918,-0.6115056276321411,-2.4010214805603027,2.68109393119812,-0.2259411364793777,-1.4638495445251465,-1.2742445468902588,1.5862658023834229,-0.22718556225299835,-1.2355364561080933,1.1559562683105469,-0.5395107269287109,-4.2923316955566415,-1.09521746635437,2.57830548286438,0.17445562779903412,-1.291177749633789,-1.334048867225647
470,13715.0,12917.0,110360.0,82718.0,757028.97,-0.31759379042690805,0.226903835464147,0.142608503467138,0.424828242305036,2.016865491867065,0.28809991478919983,0.4121282994747162,1.0301179885864258,1.917618989944458,2.4923694133758545,-0.8230516910552979,0.5502809882164001,-1.116366267204285,0.30609533190727234,0.2890186905860901,0.2435203641653061,-0.7480223774909973,2.857738494873047,-0.24241991341114044,1.2987821102142334,-1.4223058223724363,2.3749945163726807,-0.4101048111915589,0.5971205830574036,1.7474619150161743,0.5532512068748474,-1.021241307258606,-0.5434707403182983,-1.285980224609375,-0.05733690410852432,-0.1665901243686676,-1.502631664276123,-0.30083590745925903,1.3183116912841797
471,96.074,0.0,37238.95,2936.723,3532.5722,0.0,0.0,0.0,0.0,2.0456032752990723,-0.190760001540184,-0.5454589128494263,-0.7852635979652405,2.009878873825073,1.1467578411102295,-0.4388185143470764,0.4709381759166718,-0.11952698975801468,-0.2762383818626404,-0.8731208443641663,-0.3681974411010742,-1.8040326833724976,1.8710228204727173,-2.343636035919189,0.5981748700141907,0.02659009583294392,0.4437344670295715,-1.5876890420913696,1.54414165019989,3.0632095336914062,-0.4759613871574402,0.9148542881011964,-1.1465030908584597,-1.8843837976455688,0.312712162733078,-0.22104337811470032,-0.11718138307332993,-0.6793786287307739,1.5832626819610596
472,-199.298,0.0,609.946,790.2439999999997,451.5998,93.1862003780718,0.146318956719809,-0.15426658490200598,-0.622058313515656,1.3786975145339966,2.045472860336304,-1.1037806272506714,-1.2466102838516235,-0.2167331576347351,3.6436433792114262,-0.11330604553222655,-0.4643960297107697,-0.6361478567123413,2.1184711456298833,-0.9612445831298828,-2.0570945739746094,1.8905489444732664,2.1811537742614746,0.02921956591308117,-0.1161719486117363,-0.9417760968208312,0.3733673393726349,0.5686640739440918,0.12252255529165268,1.1949912309646606,1.8699132204055784,0.32772403955459595,-0.9643055200576782,-2.326937437057495,0.2975079119205475,-1.1859632730484009,-0.3725151121616364,-0.09340333193540573,2.378363847732544
473,1.8359999999999999,0.0,133.236,39.418,68.5382,-0.44160583941605797,0.15194272967785402,0.09937247245851401,-0.10114071831942698,1.7449727058410645,-0.3058818876743317,2.7177093029022217,-0.06153299659490585,-0.3338027000427246,1.7525454759597778,0.2311789393424988,0.9566909670829772,0.17881006002426147,1.7714025974273682,0.29778894782066345,-0.32029011845588684,-0.1857455372810364,1.7086704969406128,-2.1208143234252934,0.5993651747703552,-0.3907558619976044,1.2268797159194946,0.18109434843063354,0.0525897778570652,0.09811577200889587,2.4281134605407715,1.1240110397338867,0.21747907996177676,-0.6701521277427673,0.5392844676971436,-2.002941370010376,-0.6210410594940186,-0.2339905798435211,-0.10869751870632173
474,2.275,0.455,6.261,26.06,24.3835,-17.9776119402985,-0.07422741386958501,0.070050094440338,0.056422543022027,-0.0395125150680542,1.4275482892990112,1.2774978876113892,0.2404830604791641,0.7925559282302856,-0.8947603702545166,-0.9690570831298828,-0.17337626218795776,-0.5522229671478271,0.21197651326656344,0.614124059677124,-0.6067140698432922,-1.997467279434204,2.3253140449523926,-0.022659482434391972,2.716550588607788,-1.9503368139266968,0.6311028599739075,1.0129159688949585,-0.3239737451076508,1.2641929388046265,2.60552191734314,0.4759398102760315,0.5356116890907288,-0.21212385594844815,-1.8940904140472408,-2.3440873622894287,-1.2290804386138916,0.11904951930046083,-0.2775773108005524
475,4.275,0.0,77.65100000000002,68.875,183.5522,0.11096673596673598,0.050075728890572,0.067415730337079,-0.022914262353026002,1.030978083610535,-1.4406871795654297,1.0884972810745241,0.598504364490509,-0.0010849229292944074,1.5636014938354492,1.066641092300415,-0.9656432867050172,-1.4759337902069092,0.8188390731811523,0.746005654335022,0.653361976146698,-0.6844067573547363,0.5390182733535767,-1.218667984008789,-0.16029539704322815,-1.6860039234161377,-0.4347101747989655,-0.88639897108078,-0.2132228761911392,1.999138593673706,1.1113598346710205,1.2460784912109375,-0.591949999332428,-1.581005573272705,-1.4126024246215818,0.2505280673503876,-1.1230018138885498,-0.3684055805206299,1.8099923133850095
476,367.2,27.2,1879.4,766.7,2110.14,-11.831858407079599,0.19951493489915803,0.725247524752475,0.783236994219653,1.4634665250778198,-1.8290174007415767,-0.6499347090721129,-2.3762078285217285,-0.9837059974670409,0.058128539472818375,2.730155229568481,-0.5316432714462279,2.3624861240386963,1.014026761054993,-1.6771847009658811,-0.7398250102996826,-0.8152331113815308,-0.9721515774726868,-0.6004697680473328,-0.459161102771759,-0.2170834243297577,-1.922860860824585,-0.32278287410736084,-0.02242102101445198,-1.2040801048278809,5.4634270668029785,4.032655715942384,0.6868147850036621,-1.435521960258484,-0.3451565802097321,1.3021137714385986,1.775422215461731,-2.0943026542663574,0.6900516748428345
477,-27.31900000000001,0.0,0.8370000000000001,170.09799999999996,743.1748,0.248982764138435,-0.058492688413947995,0.7164624916749079,2.8066258639085095,-0.045488785952329636,0.003308369079604745,0.038488078862428665,0.012119566090404987,0.0057587302289903155,0.14041057229042053,-0.016976790502667427,-0.016246067360043526,0.08683046698570251,0.07251928001642227,-0.05030060559511185,-0.0035113818012177944,-0.09326444566249847,0.09456939250230788,0.02539616636931896,0.10299870371818542,-0.043202806264162064,-0.03614075481891632,-0.03735855221748352,0.09824533015489577,0.10441961884498596,0.13395103812217712,0.14014270901679993,0.002602264750748873,-0.10600204020738603,-0.02839535847306252,0.025989565998315808,-0.039278533309698105,-0.06469780951738358,0.0749492272734642
478,5.876,32.671,152.02,558.716,274.6401,-0.76439454691259,0.041175825982138,-0.11330543348711601,-0.48644725371673,-2.5074429512023926,1.897697687149048,2.616310834884644,-0.2575557827949524,-0.0940290465950966,-1.049951434135437,-1.911882162094116,-2.0574595928192143,1.1223002672195437,2.491764068603516,0.17247623205184934,-0.09000355005264282,0.5679486989974976,-0.7515933513641357,1.1522272825241089,1.0972150564193726,0.2797618806362152,0.6001937985420227,0.07821603864431381,-0.005261458922177553,0.0929713323712349,1.3688688278198242,2.211725950241089,-0.9452916979789734,-2.3657245635986333,-0.5824342966079712,2.1785628795623784,-0.7617877125740051,-1.9351980686187744,-0.2942992448806763
479,5.377999999999999,0.0,132.437,68.248,76.7137,-0.232810271041369,0.086029882078953,0.11611172891999699,0.11141905909897,0.670269250869751,0.6150805950164795,-0.34228628873825073,0.3281696736812592,-0.3098028302192688,1.3652783632278442,0.4026603400707245,-1.8780565261840818,-0.3200781047344208,-0.6870641708374023,-1.997485637664795,-0.23921632766723636,-0.4105753004550934,0.8629686832427979,-2.1375975608825684,0.3761079013347626,-1.2104885578155518,-1.3290832042694092,-0.9096439480781556,0.06919702142477037,1.7984342575073242,1.1007965803146362,1.2853305339813232,-0.7617919445037842,-1.6995620727539062,-1.7837600708007812,0.4436987638473511,0.730519711971283,0.052804138511419296,2.9114840030670166
480,111.324,22.46,591.251,570.637,1357.4649,2.7017923053902204,0.13468196333712001,0.17983575170885197,0.331148754694075,1.258432388305664,2.4077625274658203,-1.547962307929993,-0.20982708036899567,-0.1226889342069626,0.5195404291152954,-0.4270455241203308,-0.673264741897583,-0.44685229659080505,-0.5434233546257019,-1.252697229385376,-0.9729824066162108,-1.1006349325180054,1.1464529037475586,-0.45971825718879705,0.316507488489151,-0.9511131644248962,-1.4507834911346436,-0.16148683428764346,0.5229752659797668,1.688957691192627,-0.2364075928926468,2.1941404342651367,-0.6699827909469604,-1.6760255098342896,-1.218611240386963,1.2034857273101809,0.4880070388317108,-0.4925038516521454,1.3083387613296509
481,29.884,7.0729999999999995,161.832,177.92,374.0881,0.5097504294230579,0.168529590156832,0.146864686468647,0.255282437466255,0.14109362661838531,-0.14214102923870087,-0.18405547738075256,1.3083263635635376,0.8957613110542297,-1.210967779159546,-1.4358952045440674,8.897727093426511e-05,0.5571969747543335,0.26282793283462524,0.06496665626764297,1.2004361152648926,-2.472564935684204,2.280444622039795,-0.042916126549243934,1.0588979721069336,0.970581829547882,1.6638305187225342,0.5083193182945251,-2.602560043334961,-0.4501698315143585,3.711855411529541,1.502064228057861,-0.463058203458786,-1.6098688840866089,-2.240083932876587,0.974966526031494,-0.9631935954093932,-1.5728132724761963,-0.5644764900207521
